starter,starter_KEGG_ID,starter_in,starter_out,starter_total,receiver,receiver_KEGG_ID,receiver_in,receiver_out,receiver_total,relation,PMID,Img,GPT_answer,KEGG_matched
TLR4,hsa:7099,0,1,1,HSP70,None,1,0,1,activate,31228648,31228648_page20_234.jpg,Yes,gene not mapped
PEP,hsa:5047,0,2,2,PCK2,hsa:5106,2,0,2,activate,31238096,31238096_page1_17.jpg,Yes,No
PEP,hsa:5047,0,2,2,PCK2,hsa:5106,2,0,2,activate,31238096,31238096_page1_17.jpg,Yes,No
SRC,hsa:6714,3,5,8,E2,hsa:1737,2,0,2,activate,31361169,31361169_page2_60.jpg,Yes,No
SHC,hsa:6464,1,3,4,STAT3,hsa:6774,22,23,45,activate,31368815,31368815_page4_361.jpg,Yes,No
bcl-xL,hsa:598,0,3,3,MTOR,hsa:2475,50,25,75,activate,31387181,31387181_page1_27.jpg,Yes,No
LAT,hsa:27040,0,1,1,RAS,None,43,57,100,activate,31387181,31387181_page1_27.jpg,Yes,gene not mapped
ZAP70,hsa:7535,2,2,4,LCK,hsa:3932,1,0,1,activate,31387181,31387181_page1_27.jpg,Yes,No
SHP2,hsa:5781,0,6,6,PI3K,hsa:5290,53,57,110,activate,31387181,31387181_page1_27.jpg,Yes,No
TEAD,None,2,5,7,YAP,hsa:55249,10,9,19,activate,31387256,31387256_page10_565.jpg,Yes,gene not mapped
TEAD,None,2,5,7,YAP,hsa:55249,10,9,19,activate,31387256,31387256_page10_565.jpg,Yes,gene not mapped
TEAD,None,2,5,7,YAP,hsa:55249,10,9,19,activate,31387256,31387256_page10_565.jpg,Yes,gene not mapped
YAP,hsa:55249,10,9,19,YAP,hsa:55249,10,9,19,activate,31387256,31387256_page10_565.jpg,Yes,No
YAP,hsa:55249,10,9,19,YAP,hsa:55249,10,9,19,activate,31387256,31387256_page10_565.jpg,Yes,No
YAP,hsa:55249,10,9,19,YAP,hsa:55249,10,9,19,activate,31387256,31387256_page7_419.jpg,Yes,No
YAP,hsa:55249,10,9,19,YAP,hsa:55249,10,9,19,activate,31387256,31387256_page7_419.jpg,Yes,No
YAP,hsa:55249,10,9,19,CTGF,hsa:1490,1,1,2,activate,31387256,31387256_page10_565.jpg,Yes,No
CTGF,hsa:1490,1,1,2,TEAD,None,2,5,7,activate,31387256,31387256_page10_565.jpg,Yes,gene not mapped
ERBB4,hsa:2066,0,1,1,ERBB3,hsa:2065,3,0,3,activate,31387256,31387256_page10_565.jpg,Yes,No
RAS,None,43,57,100,JAK,None,7,20,27,activate,31387256,31387256_page2_203.jpg,Yes,gene not mapped
RAS,None,43,57,100,JAK,None,7,20,27,activate,31387256,31387256_page2_203.jpg,Yes,gene not mapped
STAT,hsa:6646,20,7,27,ERK,hsa:5594,47,29,76,activate,31387256,31387256_page2_203.jpg,Yes,No
MTOR,hsa:2475,50,25,75,ERK,hsa:5594,47,29,76,activate,31387256,31387256_page2_203.jpg,Yes,No
ERK,hsa:5594,47,29,76,STAT,hsa:6646,20,7,27,activate,31387256,31387256_page2_203.jpg,Yes,No
MAPK,None,13,15,28,EGFR,hsa:1956,10,13,23,activate,31387256,31387256_page7_419.jpg,Yes,gene not mapped
YAP,hsa:55249,10,9,19,c-Jun,hsa:3725,5,0,5,activate,31387256,31387256_page7_419.jpg,Yes,No
TEAD,None,2,5,7,c-Jun,hsa:3725,5,0,5,activate,31387256,31387256_page7_419.jpg,Yes,gene not mapped
AKT,hsa:207,65,58,123,FAK,hsa:5747,6,4,10,activate,31485605,31485605_page9_37.jpg,Yes,No
ATP,None,0,1,1,ADP,hsa:23038,1,0,1,activate,31545260,31545260_page1_22.jpg,Yes,gene not mapped
CK1,hsa:1452,0,1,1,GSK3B,hsa:2932,1,1,2,activate,31545260,31545260_page1_22.jpg,Yes,No
TCF,hsa:3172,0,2,2,CBP,hsa:1387,2,0,2,activate,31545260,31545260_page1_22.jpg,Yes,No
RAC,hsa:207,5,7,12,JNK,hsa:5599,7,1,8,activate,31545260,31545260_page2_41.jpg,Yes,No
RHO,hsa:6010,1,2,3,ROCK,None,3,1,4,activate,31545260,31545260_page2_41.jpg,Yes,gene not mapped
DAAM1,hsa:23002,0,1,1,RHO,hsa:6010,1,2,3,activate,31545260,31545260_page2_41.jpg,Yes,No
PLC,hsa:3339,0,2,2,PDE,hsa:501,1,0,1,activate,31545260,31545260_page2_41.jpg,Yes,No
PKC,hsa:112476,8,7,15,CaMKIII,hsa:29904,1,0,1,activate,31545260,31545260_page2_41.jpg,Yes,No
DKK,None,1,2,3,DKK1,hsa:22943,2,0,2,activate,31545260,31545260_page5_142.jpg,Yes,gene not mapped
EMT,hsa:3702,10,7,17,ZEB,hsa:6935,1,0,1,activate,31630262,31630262_page10_207.jpg,Yes,No
IKB,None,1,2,3,NF-KB,None,13,6,19,activate,31795742,31795742_page10_271.jpg,Yes,gene not mapped
IKB,None,1,2,3,NF-KB,None,13,6,19,activate,31795742,31795742_page10_271.jpg,Yes,gene not mapped
TRAIL-R,None,0,1,1,FADD,hsa:8772,2,0,2,activate,31795742,31795742_page10_271.jpg,Yes,gene not mapped
IKK,None,0,3,3,AKT,hsa:207,65,58,123,activate,31795742,31795742_page10_271.jpg,Yes,gene not mapped
IKK,None,0,3,3,IKB,None,1,2,3,activate,31795742,31795742_page10_271.jpg,Yes,gene not mapped
PI3K,hsa:5290,53,57,110,PDK1,hsa:5163,4,3,7,activate,31917616,31917616_page46_222.jpg,Yes,No
PI3K,hsa:5290,53,57,110,PDK1,hsa:5163,4,3,7,activate,33945380,33945380_page2_662.jpg,Yes,No
STAT3,hsa:6774,22,23,45,JAK,None,7,20,27,activate,31917616,31917616_page46_222.jpg,Yes,gene not mapped
EGFR,hsa:1956,10,13,23,ERK,hsa:5594,47,29,76,activate,32004572,32004572_page23_149.jpg,Yes,No
RIP1,hsa:10928,2,4,6,MLKL,hsa:197259,1,0,1,activate,32004572,32004572_page23_149.jpg,Yes,No
EGFR,hsa:1956,10,13,23,AKT,hsa:207,65,58,123,activate,32004572,32004572_page23_149.jpg,Yes,No
AKT,hsa:207,65,58,123,cFLIP,hsa:8837,1,0,1,activate,32004572,32004572_page23_149.jpg,Yes,No
RIP1,hsa:10928,2,4,6,RIP1,hsa:10928,2,4,6,activate,32004572,32004572_page23_149.jpg,Yes,No
MTOR,hsa:2475,50,25,75,NF-KB,None,13,6,19,activate,32005431,32005431_page4_95.jpg,Yes,gene not mapped
MTOR,hsa:2475,50,25,75,NF-KB,None,13,6,19,activate,32750701,32750701_page2_58.jpg,Yes,gene not mapped
MTOR,hsa:2475,50,25,75,NF-KB,None,13,6,19,activate,34323489,34323489_page2_936.jpg,Yes,gene not mapped
SOS,hsa:64132,1,10,11,GRB2,hsa:2885,3,8,11,activate,32292093,32292093_page2_174.jpg,Yes,No
GRB2,hsa:2885,3,8,11,RAS,None,43,57,100,activate,32292093,32292093_page2_174.jpg,Yes,gene not mapped
MIR-21,hsa:406991,3,2,5,PTEN,hsa:5728,12,22,34,activate,32307773,32307773_page13_120.jpg,Yes,No
MIR215,hsa:406997,0,2,2,PI3K,hsa:5290,53,57,110,activate,32307773,32307773_page13_120.jpg,Yes,No
MIR215,hsa:406997,0,2,2,MIR-21,hsa:406991,3,2,5,activate,32307773,32307773_page13_120.jpg,Yes,No
MIR-10,hsa:10288,8,3,11,MIR-21,hsa:406991,3,2,5,activate,32307773,32307773_page13_120.jpg,Yes,No
JAK,None,7,20,27,JNK,hsa:5599,7,1,8,activate,32307773,32307773_page3_36.jpg,Yes,gene not mapped
p21,hsa:1026,4,4,8,c-Jun,hsa:3725,5,0,5,activate,32307773,32307773_page3_36.jpg,Yes,No
p21,hsa:1026,4,4,8,c-Jun,hsa:3725,5,0,5,activate,32307773,32307773_page3_36.jpg,Yes,No
CDX2,hsa:1045,0,1,1,NOTCH,None,3,3,6,activate,32307773,32307773_page3_36.jpg,Yes,gene not mapped
KRAS,hsa:3845,5,17,22,Raf,None,37,40,77,activate,32450595,32450595_page11_131.jpg,Yes,gene not mapped
KRAS,hsa:3845,5,17,22,Raf,None,37,40,77,activate,33807876,33807876_page16_151.jpg,Yes,gene not mapped
MEK,hsa:5609,62,44,106,ERT,hsa:1999,1,0,1,activate,32454155,32454155_page4_37.jpg,Yes,No
MEK,hsa:5609,62,44,106,BRAF,hsa:673,14,15,29,activate,32505631,32505631_page27_166.jpg,Yes,No
CRAF,hsa:5894,1,2,3,MEK,hsa:5609,62,44,106,activate,32505631,32505631_page27_166.jpg,Yes,No
RIP1,hsa:10928,2,4,6,SRC,hsa:6714,3,5,8,activate,32605153,32605153_page11_346.jpg,Yes,No
EGFR,hsa:1956,10,13,23,RIP1,hsa:10928,2,4,6,activate,32605153,32605153_page11_346.jpg,Yes,No
RIP1,hsa:10928,2,4,6,STAT3,hsa:6774,22,23,45,activate,32605153,32605153_page11_346.jpg,Yes,No
RAPL,hsa:83593,0,1,1,FAK,hsa:5747,6,4,10,activate,32615820,32615820_page60_307.jpg,Yes,No
AKT,hsa:207,65,58,123,TSC2,hsa:7249,2,4,6,activate,32703503,32703503_page18_257.jpg,Yes,No
JAK2,hsa:3717,2,6,8,STAT,hsa:6646,20,7,27,activate,32703503,32703503_page18_257.jpg,Yes,No
NTRK,None,2,1,3,NTRK,None,2,1,3,activate,32730814,32730814_page39_561.jpg,Yes,gene not mapped
TRIK,hsa:338567,0,1,1,NTRK,None,2,1,3,activate,32730814,32730814_page39_561.jpg,Yes,gene not mapped
MEK,hsa:5609,62,44,106,MEK,hsa:5609,62,44,106,activate,32745965,32745965_page2_29.jpg,Yes,No
NF-KB,None,13,6,19,MTOR,hsa:2475,50,25,75,activate,32750701,32750701_page2_58.jpg,Yes,gene not mapped
NF-KB,None,13,6,19,MTOR,hsa:2475,50,25,75,activate,34323489,34323489_page2_936.jpg,Yes,gene not mapped
GLI,hsa:2735,3,1,4,GLI,hsa:2735,3,1,4,activate,32750701,32750701_page2_58.jpg,Yes,No
SUFU,hsa:51684,0,2,2,SMO,hsa:6608,1,0,1,activate,32750701,32750701_page2_58.jpg,Yes,No
AKT,hsa:207,65,58,123,NF-KB,None,13,6,19,activate,32750701,32750701_page2_58.jpg,Yes,gene not mapped
AKT,hsa:207,65,58,123,NF-KB,None,13,6,19,activate,32750701,32750701_page4_64.jpg,Yes,gene not mapped
PDK,None,0,1,1,AKT,hsa:207,65,58,123,activate,32750701,32750701_page2_58.jpg,Yes,gene not mapped
ERK,hsa:5594,47,29,76,NF-KB,None,13,6,19,activate,32750701,32750701_page2_58.jpg,Yes,gene not mapped
D2,None,1,1,2,SMAD4,hsa:4089,1,6,7,activate,32750701,32750701_page4_64.jpg,Yes,gene not mapped
NF-KB,None,13,6,19,AKT,hsa:207,65,58,123,activate,32750701,32750701_page4_64.jpg,Yes,gene not mapped
Raf,None,37,40,77,AKT,hsa:207,65,58,123,activate,32750701,32750701_page4_64.jpg,Yes,gene not mapped
NOTCH,None,3,3,6,NOTCH,None,3,3,6,activate,32784481,32784481_page5_144.jpg,Yes,gene not mapped
MAD2,hsa:4085,0,1,1,BUBR1,hsa:701,3,2,5,activate,33008389,33008389_page10_287.jpg,Yes,No
BUBR1,hsa:701,3,2,5,CDC20,hsa:991,1,0,1,activate,33008389,33008389_page10_287.jpg,Yes,No
APC,hsa:324,4,3,7,BUBR1,hsa:701,3,2,5,activate,33008389,33008389_page10_287.jpg,Yes,No
BUBR1,hsa:701,3,2,5,APC,hsa:324,4,3,7,activate,33008389,33008389_page10_287.jpg,Yes,No
MIR-145,hsa:406937,0,1,1,RBBP4,hsa:5928,2,1,3,activate,33084863,33084863_page17_188.jpg,Yes,No
LKB1,hsa:6794,0,2,2,MTORC,None,2,2,4,activate,33130228,33130228_page29_123.jpg,Yes,gene not mapped
LKB1,hsa:6794,0,2,2,MTORC,None,2,2,4,activate,33130228,33130228_page2_6.jpg,Yes,gene not mapped
MTORC,None,2,2,4,HIF1,hsa:3091,2,0,2,activate,33130228,33130228_page29_123.jpg,Yes,gene not mapped
MTORC,None,2,2,4,HIF1,hsa:3091,2,0,2,activate,33130228,33130228_page2_6.jpg,Yes,gene not mapped
TSC1,hsa:7248,4,4,8,TSC2,hsa:7249,2,4,6,activate,33174364,33174364_page6_64.jpg,Yes,No
4E-BP1,hsa:1978,2,1,3,MTOR,hsa:2475,50,25,75,activate,33174364,33174364_page6_64.jpg,Yes,No
S6K1,hsa:6198,0,1,1,MTOR,hsa:2475,50,25,75,activate,33174364,33174364_page6_64.jpg,Yes,No
MDM2,hsa:4193,1,3,4,TP53,hsa:7157,8,7,15,activate,33225619,33225619_page2_27.jpg,Yes,No
AGO,hsa:55294,0,1,1,GW182,hsa:27327,1,0,1,activate,33233641,33233641_page2_225.jpg,Yes,No
SHP-1,hsa:5777,0,1,1,JAK,None,7,20,27,activate,33290717,33290717_page2_75.jpg,Yes,gene not mapped
SHP-2,hsa:5781,0,2,2,RAS,None,43,57,100,activate,33290717,33290717_page2_75.jpg,Yes,gene not mapped
VHL,hsa:7428,3,1,4,VHL,hsa:7428,3,1,4,activate,33445709,33445709_page2_128.jpg,Yes,No
HIF-1,hsa:29072,4,4,8,VHL,hsa:7428,3,1,4,activate,33445709,33445709_page2_128.jpg,Yes,No
HIF-1,hsa:29072,4,4,8,VHL,hsa:7428,3,1,4,activate,33445709,33445709_page2_128.jpg,Yes,No
ATF4,hsa:468,1,3,4,RGS2,hsa:5997,1,0,1,activate,33608812,33608812_page10_363.jpg,Yes,No
MTOR,hsa:2475,50,25,75,PTEN,hsa:5728,12,22,34,activate,33807876,33807876_page16_151.jpg,Yes,No
CDK4,hsa:1019,9,2,11,MTOR,hsa:2475,50,25,75,activate,33807876,33807876_page16_151.jpg,Yes,No
MTOR,hsa:2475,50,25,75,CDK4,hsa:1019,9,2,11,activate,33807876,33807876_page16_151.jpg,Yes,No
PI3K,hsa:5290,53,57,110,STAT,hsa:6646,20,7,27,activate,33905667,33905667_page3_399.jpg,Yes,No
PI3K,hsa:5290,53,57,110,GRB2,hsa:2885,3,8,11,activate,33945380,33945380_page2_662.jpg,Yes,No
STAT3,hsa:6774,22,23,45,SRC,hsa:6714,3,5,8,activate,34059647,34059647_page9_160.jpg,Yes,No
MTOR,hsa:2475,50,25,75,PEK,hsa:9451,2,0,2,activate,34129744,34129744_page36_317.jpg,Yes,No
SOS,hsa:64132,1,10,11,WAS,hsa:7454,3,1,4,activate,34129744,34129744_page36_317.jpg,Yes,No
WAS,hsa:7454,3,1,4,Raf,None,37,40,77,activate,34129744,34129744_page36_317.jpg,Yes,gene not mapped
TGFB1,hsa:7040,0,2,2,SMARCD3,hsa:6604,3,0,3,activate,34299277,34299277_page20_251.jpg,Yes,No
MIL,None,1,3,4,PEPCK,hsa:5106,1,0,1,activate,34299277,34299277_page20_252.jpg,Yes,gene not mapped
TGFB1,hsa:7040,0,2,2,MIR24,None,3,0,3,activate,34299277,34299277_page20_252.jpg,Yes,gene not mapped
CEBPB,hsa:1051,0,1,1,ESR1,hsa:2099,3,1,4,activate,34299277,34299277_page21_280.jpg,Yes,No
MI,hsa:4286,0,2,2,ESR1,hsa:2099,3,1,4,activate,34299277,34299277_page21_280.jpg,Yes,No
MIL,None,1,3,4,MAP2K,None,3,3,6,activate,34299277,34299277_page23_322.jpg,Yes,gene not mapped
MIL,None,1,3,4,MAP2K,None,3,3,6,activate,34299277,34299277_page23_322.jpg,Yes,gene not mapped
MEF2C,hsa:4208,0,3,3,MIR133B,hsa:442890,4,2,6,activate,34299277,34299277_page23_322.jpg,Yes,No
MEF2C,hsa:4208,0,3,3,MIR133B,hsa:442890,4,2,6,activate,34299277,34299277_page23_322.jpg,Yes,No
PI3K,hsa:5290,53,57,110,Raf,None,37,40,77,activate,34323489,34323489_page2_936.jpg,Yes,gene not mapped
Met,hsa:79811,1,1,2,ERBB3,hsa:2065,3,0,3,activate,34323489,34323489_page2_936.jpg,Yes,No
NF-KB,None,13,6,19,MYC,hsa:4609,4,2,6,activate,34323489,34323489_page2_936.jpg,Yes,gene not mapped
PIP2,None,0,2,2,PI3K,hsa:5290,53,57,110,activate,34323489,34323489_page2_936.jpg,Yes,gene not mapped
STAT,hsa:6646,20,7,27,S6K,hsa:6198,3,2,5,activate,34323489,34323489_page2_937.jpg,Yes,No
E2F3,hsa:1871,0,4,4,EMT,hsa:3702,10,7,17,activate,34346845,34346845_page1_635.jpg,Yes,No
E2F3,hsa:1871,0,4,4,EMT,hsa:3702,10,7,17,activate,34346845,34346845_page1_635.jpg,Yes,No
E2F3,hsa:1871,0,4,4,EMT,hsa:3702,10,7,17,activate,34346845,34346845_page1_635.jpg,Yes,No
E2F3,hsa:1871,0,4,4,EMT,hsa:3702,10,7,17,activate,34346845,34346845_page1_635.jpg,Yes,No
PI3K,hsa:5290,53,57,110,DNA-PKcs,hsa:5591,1,0,1,activate,34374490,34374490_page15_108.jpg,Yes,No
GSK3B,hsa:2932,1,1,2,PI3K,hsa:5290,53,57,110,activate,34374490,34374490_page15_108.jpg,Yes,No
XRCC1,hsa:7515,0,3,3,RAD51,hsa:5888,1,0,1,activate,34374490,34374490_page15_108.jpg,Yes,No
CDC42,hsa:998,2,1,3,IQGAP,None,2,1,3,activate,34506873,34506873_page51_161.jpg,Yes,gene not mapped
