PMID,Img_file_name,StartID,Relation,ReceptorID,GPT_answer
31209840,31209840_page22_304.jpg,CTLA-4,inhibit,PD-1,Yes
31209840,31209840_page22_304.jpg,MHC,inhibit,CTLA-4,No
31215445,31215445_page11_218.jpg,p53,activate,PARP,Yes
31215445,31215445_page11_218.jpg,CG,activate,FAS,No
31215445,31215445_page11_218.jpg,BAX,activate,BID,Yes
31215445,31215445_page11_218.jpg,BID,activate,BAX,Yes
31215445,31215445_page11_218.jpg,Bcl-2,inhibit,BID,Yes
31228648,31228648_page20_234.jpg,PARP1,inhibit,MTOR,Yes
31228648,31228648_page20_234.jpg,PARP1,inhibit,NF-KB,Yes
31228648,31228648_page20_234.jpg,NF-KB,activate,MURF-1,Yes
31228648,31228648_page20_234.jpg,PPARA,activate,S10,No
31228648,31228648_page20_234.jpg,TLR4,activate,HSP70,Yes
31238096,31238096_page1_17.jpg,PEP,activate,PCK2,Yes
31238096,31238096_page1_17.jpg,PEP,activate,PCK2,Yes
31256210,31256210_page2_52.jpg,MEK,inhibit,Raf,Yes
31361169,31361169_page2_60.jpg,SRC,inhibit,E2,Yes
31361169,31361169_page2_60.jpg,SRC,activate,E2,Yes
31368815,31368815_page4_361.jpg,SHC,activate,STAT3,Yes
31387181,31387181_page1_27.jpg,bcl-xL,activate,NF-KB,No
31387181,31387181_page1_27.jpg,bcl-xL,activate,NF-KB,No
31387181,31387181_page1_27.jpg,bcl-xL,activate,MTOR,Yes
31387181,31387181_page1_27.jpg,LAT,activate,RAS,Yes
31387181,31387181_page1_27.jpg,PTEN,activate,PTEN,No
31387181,31387181_page1_27.jpg,SHP2,inhibit,ZAP70,Yes
31387181,31387181_page1_27.jpg,SHP2,inhibit,ZAP70,Yes
31387181,31387181_page1_27.jpg,ZAP70,activate,LCK,Yes
31387181,31387181_page1_27.jpg,ZAP70,activate,PI3K,Yes
31387181,31387181_page1_27.jpg,SHP2,activate,PI3K,Yes
31387181,31387181_page1_27.jpg,SHP2,inhibit,PI3K,Yes
31387256,31387256_page10_565.jpg,YAP,inhibit,ERK,Yes
31387256,31387256_page10_565.jpg,TEAD,activate,YAP,Yes
31387256,31387256_page10_565.jpg,TEAD,activate,YAP,Yes
31387256,31387256_page10_565.jpg,TEAD,activate,YAP,Yes
31387256,31387256_page10_565.jpg,YAP,activate,YAP,Yes
31387256,31387256_page10_565.jpg,YAP,activate,YAP,Yes
31387256,31387256_page7_419.jpg,YAP,activate,YAP,Yes
31387256,31387256_page7_419.jpg,YAP,activate,YAP,Yes
31387256,31387256_page10_565.jpg,YAP,activate,CTGF,Yes
31387256,31387256_page10_565.jpg,CTGF,activate,TEAD,Yes
31387256,31387256_page10_565.jpg,ERBB4,activate,ERBB3,Yes
31387256,31387256_page10_565.jpg,YAP,inhibit,TEAD,Yes
31387256,31387256_page2_203.jpg,RAS,activate,JAK,Yes
31387256,31387256_page2_203.jpg,RAS,activate,JAK,Yes
31387256,31387256_page2_203.jpg,STAT,activate,ERK,Yes
31387256,31387256_page2_203.jpg,JAK,inhibit,EGFR,Yes
31387256,31387256_page2_203.jpg,MTOR,activate,ERK,Yes
31387256,31387256_page2_203.jpg,ERK,activate,STAT,Yes
31387256,31387256_page5_313.jpg,AND,inhibit,PD-L1,Yes
31387256,31387256_page7_419.jpg,YAP,inhibit,MAPK,Yes
31387256,31387256_page7_419.jpg,MAPK,inhibit,YAP,Yes
31387256,31387256_page7_419.jpg,MAPK,activate,EGFR,Yes
31387256,31387256_page7_419.jpg,YAP,activate,c-Jun,Yes
31387256,31387256_page7_419.jpg,TEAD,activate,c-Jun,Yes
31391058,31391058_page6_108.jpg,FAS,inhibit,survivin,Yes
31391058,31391058_page6_108.jpg,p21,inhibit,CDK2,Yes
31391058,31391058_page6_108.jpg,p53,activate,FAS,No
31485605,31485605_page9_37.jpg,AKT,activate,FAK,Yes
31485605,31485605_page9_37.jpg,ROCK1,inhibit,PTEN,Yes
31485605,31485605_page9_37.jpg,PTEN,inhibit,ROCK1,Yes
31545260,31545260_page1_22.jpg,ATP,activate,ADP,Yes
31545260,31545260_page1_22.jpg,CK1,activate,GSK3B,Yes
31545260,31545260_page1_22.jpg,TCF,activate,CBP,Yes
31545260,31545260_page1_22.jpg,TCF,inhibit,CBP,Yes
31545260,31545260_page2_41.jpg,NLK,inhibit,TAK1,No
31545260,31545260_page2_41.jpg,RAC,activate,JNK,Yes
31545260,31545260_page2_41.jpg,RHO,activate,ROCK,Yes
31545260,31545260_page2_41.jpg,DAAM1,activate,RHO,Yes
31545260,31545260_page2_41.jpg,PLC,activate,PDE,Yes
31545260,31545260_page2_41.jpg,PKC,activate,CaMKIII,Yes
31545260,31545260_page5_142.jpg,SFRP,inhibit,WNT,Yes
31545260,31545260_page5_142.jpg,DKK,inhibit,WNT,Yes
31545260,31545260_page5_142.jpg,SFRP,activate,DKK,No
31545260,31545260_page5_142.jpg,DKK,activate,DKK1,Yes
31545260,31545260_page5_142.jpg,RAB37,activate,SFRP,No
31545260,31545260_page5_142.jpg,SFRP,activate,DKK1,No
31630262,31630262_page10_207.jpg,EMT,activate,ZEB,Yes
31630262,31630262_page10_207.jpg,EMT,inhibit,EY-CADHERIN,Yes
,,CYCLIN,D1,inhibit,No
,,E2F7,inhibit,CYCLIN,No
31630262,31630262_page8_165.jpg,CDK2,inhibit,p21,Yes
31630262,31630262_page8_165.jpg,E2F7,inhibit,p21,Yes
31652618,31652618_page3_98.jpg,C3,activate,C4,No
31775888,31775888_page14_264.jpg,STATI,activate,JAK,No.
31775888,31775888_page14_264.jpg,HNRNPC,activate,STATI,No.
31775888,31775888_page14_264.jpg,STATI,activate,HNRNPC,No.
31775888,31775888_page14_264.jpg,STATI,activate,STATI,No
31795742,31795742_page10_271.jpg,FAS,activate,FADD,Yes
31795742,31795742_page10_271.jpg,IRT-1,inhibit,NF-KB,Yes
31795742,31795742_page10_271.jpg,IKB,activate,NF-KB,Yes
31795742,31795742_page10_271.jpg,IKB,activate,NF-KB,Yes
31795742,31795742_page10_271.jpg,TRAIL-R,activate,FADD,Yes
31795742,31795742_page10_271.jpg,IKK,activate,AKT,Yes
31795742,31795742_page10_271.jpg,IKK,activate,IKB,Yes
31795742,31795742_page10_271.jpg,MRGX,inhibit,UPA,No
31917616,31917616_page46_222.jpg,PI3K,activate,PDK1,Yes
33945380,33945380_page2_662.jpg,PI3K,activate,PDK1,Yes
31917616,31917616_page46_222.jpg,STAT3,activate,JAK,Yes
31942592,31942592_page11_116.jpg,YAP1,inhibit,VEGF-A,No
31942592,31942592_page2_72.jpg,VEGF-A,inhibit,VEGFR2,Yes
32004572,32004572_page23_149.jpg,EGFR,activate,ERK,Yes
32004572,32004572_page23_149.jpg,RIP1,activate,MLKL,Yes
32004572,32004572_page23_149.jpg,EGFR,activate,AKT,Yes
32004572,32004572_page23_149.jpg,AKT,activate,cFLIP,Yes
32004572,32004572_page23_149.jpg,RIP1,activate,RIP1,Yes
32005431,32005431_page4_95.jpg,MTOR,activate,NF-KB,Yes
32750701,32750701_page2_58.jpg,MTOR,activate,NF-KB,Yes
34323489,34323489_page2_936.jpg,MTOR,activate,NF-KB,Yes
32014457,32014457_page36_222.jpg,ATF4,inhibit,ATF4,No
32014457,32014457_page36_222.jpg,ATF4,inhibit,ASNS,No
32062493,32062493_page14_36.jpg,PI3K,inhibit,HIRS-1,Yes
32062493,32062493_page14_36.jpg,ERK1,inhibit,RHEB,No
32126451,32126451_page25_355.jpg,PD-L1,activate,HC-II,No
32292093,32292093_page2_174.jpg,SOS,activate,GRB2,Yes
32292093,32292093_page2_174.jpg,GRB2,activate,RAS,Yes
32299382,32299382_page6_203.jpg,POU2AF1,activate,SPC25,No
32301011,32301011_page1_18.jpg,PD-1,activate,PD-1,No
32307773,32307773_page13_120.jpg,PTEN,inhibit,XIAP,Yes
32307773,32307773_page13_120.jpg,XIAP,activate,PI3K,No
32307773,32307773_page13_120.jpg,PTEN,activate,XIAP,No
32307773,32307773_page13_120.jpg,MIR186,activate,Mmip-2,No
32307773,32307773_page13_120.jpg,MIR-21,activate,PTEN,Yes
32307773,32307773_page13_120.jpg,MIR215,activate,PI3K,Yes
32307773,32307773_page13_120.jpg,MIR215,activate,MIR-21,Yes
32307773,32307773_page13_120.jpg,MIR874,activate,MIR186,No
32307773,32307773_page13_120.jpg,MIR-10,activate,MIR-21,Yes
32307773,32307773_page3_36.jpg,JAK,activate,JNK,Yes
32307773,32307773_page3_36.jpg,p21,activate,c-Jun,Yes
32307773,32307773_page3_36.jpg,p21,activate,c-Jun,Yes
32307773,32307773_page3_36.jpg,CDX2,activate,NOTCH,Yes
32327177,32327177_page1_19.jpg,APC,inhibit,APC,No
32327177,32327177_page1_19.jpg,APC,inhibit,APC,No
32327177,32327177_page1_19.jpg,PD-1,inhibit,PD-L1,Yes
32327177,32327177_page1_19.jpg,MHC,inhibit,PD-L1,No
32327178,32327178_page4_86.jpg,Yes,activate,Yes,No
32327178,32327178_page4_86.jpg,Yes,activate,Yes,No
32327178,32327178_page4_86.jpg,Yes,activate,Yes,No
32328803,32328803_page2_145.jpg,SHC,activate,GRB2,Yes
32450595,32450595_page11_131.jpg,KRAS,activate,Raf,Yes
33807876,33807876_page16_151.jpg,KRAS,activate,Raf,Yes
32454155,32454155_page4_37.jpg,MEK,activate,ERT,Yes
32505631,32505631_page27_166.jpg,MEK,activate,BRAF,Yes
32505631,32505631_page27_166.jpg,CRAF,inhibit,MEK,Yes
32505631,32505631_page27_166.jpg,CRAF,activate,MEK,Yes
32605153,32605153_page11_346.jpg,RIP1,activate,SRC,Yes
32605153,32605153_page11_346.jpg,EGFR,activate,RIP1,Yes
32605153,32605153_page11_346.jpg,RIP1,activate,STAT3,Yes
32615820,32615820_page60_307.jpg,RAPL,activate,FAK,Yes
32615820,32615820_page64_320.jpg,MDM2,inhibit,PTEN,Yes
32659994,32659994_page2_141.jpg,Tex,inhibit,CTLA-4,No
32703503,32703503_page18_257.jpg,TSC2,inhibit,CYLD,Yes
32703503,32703503_page18_257.jpg,EP300,inhibit,AKT,Yes
32703503,32703503_page18_257.jpg,AND,inhibit,NEMO,No
32703503,32703503_page18_257.jpg,BCL2,inhibit,MYC,Yes
32703503,32703503_page18_257.jpg,STAT,activate,MYC,No.
32703503,32703503_page18_257.jpg,BCL2,activate,STAT,No
32703503,32703503_page18_257.jpg,AKT,activate,TSC2,Yes
32703503,32703503_page18_257.jpg,STAT,activate,BCL2,No
32703503,32703503_page18_257.jpg,JAK2,activate,STAT,Yes
32703503,32703503_page18_257.jpg,NEMO,activate,AND,No
32703503,32703503_page18_257.jpg,CYLD,activate,AKT,No
32703503,32703503_page18_257.jpg,CELL,activate,CDK4,No
32703503,32703503_page18_257.jpg,JAK2,inhibit,STAT,Yes
32730814,32730814_page39_561.jpg,NTRK,activate,NTRK,Yes
32730814,32730814_page39_561.jpg,TRIK,activate,NTRK,Yes
32745965,32745965_page2_29.jpg,MEK,activate,MEK,Yes
32750701,32750701_page2_58.jpg,NF-KB,activate,MTOR,Yes
34323489,34323489_page2_936.jpg,NF-KB,activate,MTOR,Yes
32750701,32750701_page2_58.jpg,GLI,activate,GLI,Yes
32750701,32750701_page2_58.jpg,SUFU,activate,SMO,Yes
32750701,32750701_page2_58.jpg,AKT,activate,NF-KB,Yes
32750701,32750701_page4_64.jpg,AKT,activate,NF-KB,Yes
32750701,32750701_page2_58.jpg,NOTCH,activate,GLI,No
32750701,32750701_page2_58.jpg,NOTCH,inhibit,GLI,No
32750701,32750701_page2_58.jpg,PDK,activate,AKT,Yes
32750701,32750701_page2_58.jpg,SUFU,inhibit,SHH,Yes
32750701,32750701_page2_58.jpg,ERK,activate,NF-KB,Yes
32750701,32750701_page4_64.jpg,AXIN,inhibit,NOTCH,Yes
32750701,32750701_page4_64.jpg,D2,activate,SMAD4,Yes
32750701,32750701_page4_64.jpg,NF-KB,activate,AKT,Yes
32750701,32750701_page4_64.jpg,SMAD4,activate,D2,No
32750701,32750701_page4_64.jpg,Raf,activate,AKT,Yes
32784481,32784481_page12_189.jpg,MAM,inhibit,CSL,No
32784481,32784481_page5_144.jpg,NOTCH,activate,NOTCH,Yes
32796958,32796958_page10_182.jpg,AZGP1,activate,AKT,No
32815304,32815304_page1_21.jpg,CEL,activate,APR,No
32836072,32836072_page4_219.jpg,STAT3,inhibit,HIF-1,Yes
32892348,32892348_page8_168.jpg,ABHD11-AS1,inhibit,EZH2,No
32892348,32892348_page8_168.jpg,METTL3,activate,ABHD11-AS1,No
33008389,33008389_page10_287.jpg,MAD2,activate,BUBR1,Yes
33008389,33008389_page10_287.jpg,BUBR1,activate,CDC20,Yes
33008389,33008389_page10_287.jpg,APC,activate,BUBR1,Yes
33008389,33008389_page10_287.jpg,BUBR1,activate,APC,Yes
33008389,33008389_page10_287.jpg,securin,activate,securin,No
33008389,33008389_page10_287.jpg,KIAA0101,activate,BUBR1,No
33037185,33037185_page15_295.jpg,p53,activate,FATS,No
33037185,33037185_page15_295.jpg,FATS,inhibit,ODC,No
33037185,33037185_page15_295.jpg,ODC,activate,ERP,No
33037185,33037185_page15_295.jpg,p53,activate,ODC,No
33084863,33084863_page17_188.jpg,RBBP4,activate,prostein,No
33084863,33084863_page17_188.jpg,prostein,activate,RBBP4,No
33084863,33084863_page17_188.jpg,MIR-145,activate,RBBP4,Yes
33130228,33130228_page29_123.jpg,LKB1,activate,MTORC,Yes
33130228,33130228_page2_6.jpg,LKB1,activate,MTORC,Yes
33130228,33130228_page29_123.jpg,MTORC,activate,HIF1,Yes
33130228,33130228_page2_6.jpg,MTORC,activate,HIF1,Yes
33130228,33130228_page29_123.jpg,ASP,activate,ASP,No
33130228,33130228_page2_6.jpg,ASP,activate,ASP,No
33130228,33130228_page29_123.jpg,CIT,activate,CIT,No
33130228,33130228_page2_6.jpg,CIT,activate,CIT,No
33130228,33130228_page2_6.jpg,SET,activate,GLY,No
33174364,33174364_page6_64.jpg,TSC1,activate,TSC2,Yes
33174364,33174364_page6_64.jpg,4E-BP1,activate,MTOR,Yes
33174364,33174364_page6_64.jpg,S6K1,activate,MTOR,Yes
33174524,33174524_page9_13.jpg,MIR103A,inhibit,OTUB1,No
33174524,33174524_page9_13.jpg,OTUB1,activate,YAP,No
33191402,33191402_page5_149.jpg,ROS,activate,ROS,No
33225619,33225619_page2_27.jpg,MDM2,activate,TP53,Yes
33225619,33225619_page2_27.jpg,TP53,activate,WRN,No
33233641,33233641_page2_225.jpg,AGO,activate,GW182,Yes
33233641,33233641_page2_225.jpg,Dicer,activate,Trbp,No.
33233641,33233641_page2_225.jpg,Dicer,activate,Trbp,No.
33290717,33290717_page2_75.jpg,SHP-1,activate,JAK,Yes
33290717,33290717_page2_75.jpg,SHP-2,activate,RAS,Yes
33359744,33359744_page10_113.jpg,ANG2,activate,EPIC1,No
33445709,33445709_page2_128.jpg,VHL,activate,VHL,Yes
33445709,33445709_page2_128.jpg,HIF-1,activate,VHL,Yes
33445709,33445709_page2_128.jpg,HIF-1,activate,VHL,Yes
33445709,33445709_page2_128.jpg,HIF-1,activate,HIF-1,No
33445709,33445709_page2_128.jpg,HIF-1,activate,HIF-1,No
33445709,33445709_page3_142.jpg,EGLN1,inhibit,CAN,No
33445709,33445709_page3_142.jpg,CREB1,inhibit,KDR,No
33445709,33445709_page3_142.jpg,VEGFA,activate,KDR,Yes
33561557,33561557_page7_89.jpg,SLC25A5,activate,XRCC5,No
33608812,33608812_page10_363.jpg,ATF4,activate,RGS2,Yes
33675143,33675143_page17_309.jpg,CAR,activate,HI,No
33675143,33675143_page17_309.jpg,CAR,activate,HI,No
33675143,33675143_page17_309.jpg,CAR,activate,HI,No
33675143,33675143_page17_309.jpg,CAR,activate,HI,No
33675143,33675143_page17_309.jpg,HI,inhibit,CAR,No
33807876,33807876_page16_151.jpg,KRAS,activate,TIAM1,Yes
33807876,33807876_page16_151.jpg,MTOR,activate,PTEN,Yes
33807876,33807876_page16_151.jpg,JAK,inhibit,MEK,Yes
,,CYCLIN,D,activate,Yes
33807876,33807876_page16_151.jpg,CDK4,activate,MTOR,Yes
33807876,33807876_page16_151.jpg,CDK4,inhibit,MTOR,Yes
33807876,33807876_page16_151.jpg,MTOR,activate,CDK4,Yes
33807876,33807876_page16_151.jpg,MTOR,inhibit,CDK4,Yes
33905667,33905667_page3_399.jpg,PI3K,inhibit,STAT,Yes
33905667,33905667_page3_399.jpg,PI3K,activate,STAT,Yes
33931086,33931086_page14_556.jpg,BBOX1-AS1,activate,AGO2,No
33945380,33945380_page2_662.jpg,PI3K,activate,GRB2,Yes
33945380,33945380_page2_662.jpg,SRC,activate,FAK,Yes
33990540,33990540_page10_261.jpg,CYLD,inhibit,SUB,No
34059647,34059647_page9_160.jpg,STAT3,activate,SRC,Yes
34059647,34059647_page9_160.jpg,SRC,activate,STAT3,Yes
34129744,34129744_page36_317.jpg,MTOR,activate,PEK,Yes
34129744,34129744_page36_317.jpg,SOS,activate,PEK,No.
34129744,34129744_page36_317.jpg,SOS,activate,WAS,Yes
34129744,34129744_page36_317.jpg,WAS,activate,Raf,Yes
34299277,34299277_page20_251.jpg,MIR93,activate,SRSF2,No
34299277,34299277_page20_251.jpg,MIR93,activate,SRSF2,No
34299277,34299277_page20_251.jpg,MIR152,activate,GPM6A,No
34299277,34299277_page20_251.jpg,RAB14,activate,MIR126,No
34299277,34299277_page20_251.jpg,SRSF2,activate,SMARCD3,No
34299277,34299277_page20_251.jpg,SRSF2,activate,SMARCD3,No
34299277,34299277_page20_251.jpg,MIR152,activate,HOXA5,No
34299277,34299277_page20_251.jpg,MIR184,activate,JAG2,No
34299277,34299277_page20_251.jpg,TGFB1,activate,SMARCD3,Yes
34299277,34299277_page20_251.jpg,MIR15B,activate,SRSF2,No
34299277,34299277_page20_251.jpg,MIR15B,activate,SRSF2,No
34299277,34299277_page20_251.jpg,MIR93,inhibit,SRSF2,No
34299277,34299277_page20_251.jpg,MIR,activate,WNK1,No
34299277,34299277_page20_251.jpg,MIR184,activate,LEAP2,No
34299277,34299277_page20_251.jpg,MIR152,inhibit,HOXA5,No
34299277,34299277_page20_252.jpg,MIL,activate,PEPCK,Yes
34299277,34299277_page20_252.jpg,EIF2C2,activate,MIR-10,No
34299277,34299277_page20_252.jpg,TGFB1,activate,MIR24,Yes
34299277,34299277_page20_252.jpg,MIR125B,activate,MIR-10,No
34299277,34299277_page20_252.jpg,MIR125B,activate,MIR-10,No
34299277,34299277_page20_252.jpg,MIR-10,activate,EIF2C2,No
34299277,34299277_page21_280.jpg,MIR192,activate,MIR-10,No
34299277,34299277_page21_280.jpg,MIR192,activate,MIR-10,No
34299277,34299277_page21_280.jpg,MIR192,activate,MIR-10,No
34299277,34299277_page21_280.jpg,EIF2C2,activate,MIR24,No
34299277,34299277_page21_280.jpg,MIR128,activate,MIR-10,No
34299277,34299277_page21_280.jpg,ESR1,activate,TMEM97,No
34299277,34299277_page21_280.jpg,MI,inhibit,ESR1,No
34299277,34299277_page21_280.jpg,CEBPB,activate,ESR1,Yes
34299277,34299277_page21_280.jpg,MI,activate,ESR1,Yes
34299277,34299277_page22_300.jpg,MIR96,activate,MAT2A,No
34299277,34299277_page22_301.jpg,MIR5189,activate,MIR24,No
34299277,34299277_page22_301.jpg,TP53,activate,MIR-10,No
34299277,34299277_page22_301.jpg,TP53,activate,MIR5189,No
34299277,34299277_page22_301.jpg,MIR-10,activate,MIR19B,No
34299277,34299277_page23_321.jpg,MIR135B,activate,MAT2A,No
34299277,34299277_page23_321.jpg,MIR212,inhibit,MAT2A,No
34299277,34299277_page23_321.jpg,MIR221,activate,XYLT2,No
34299277,34299277_page23_322.jpg,PRKACB,activate,MIL,No
34299277,34299277_page23_322.jpg,MIR98,inhibit,MIR98,No
34299277,34299277_page23_322.jpg,MIR133B,activate,FSCN1,No
34299277,34299277_page23_322.jpg,MIR133B,activate,FSCN1,No
34299277,34299277_page23_322.jpg,MIL,activate,MAP2K,Yes
34299277,34299277_page23_322.jpg,MIL,activate,MAP2K,Yes
34299277,34299277_page23_322.jpg,MIR373,inhibit,PRKACB,No
34299277,34299277_page23_322.jpg,MEF2C,activate,MIR133B,Yes
34299277,34299277_page23_322.jpg,MEF2C,activate,MIR133B,Yes
34299277,34299277_page23_322.jpg,MIR373,activate,PRKACB,No
34299277,34299277_page23_322.jpg,INS,activate,MIR133B,No.
34299277,34299277_page23_322.jpg,MEF2C,inhibit,MIR133B,No
34299277,34299277_page23_323.jpg,TNRC6B,activate,EIF2C1,No
34299277,34299277_page23_323.jpg,MIR23B,activate,TNRC6B,No
34299277,34299277_page23_323.jpg,EIF2C2,activate,MIR,No
34323489,34323489_page2_936.jpg,PI3K,activate,Raf,Yes
34323489,34323489_page2_936.jpg,ERK,activate,AKT,No.
34323489,34323489_page2_936.jpg,Met,activate,ERBB3,Yes
34323489,34323489_page2_936.jpg,NF-KB,activate,MYC,Yes
34323489,34323489_page2_936.jpg,PIP2,activate,PI3K,Yes
34323489,34323489_page2_937.jpg,STAT,activate,S6K,Yes
34346845,34346845_page1_635.jpg,E2F3,activate,EMT,Yes
34346845,34346845_page1_635.jpg,E2F3,activate,EMT,Yes
34346845,34346845_page1_635.jpg,E2F3,activate,EMT,Yes
34346845,34346845_page1_635.jpg,E2F3,activate,EMT,Yes
34374490,34374490_page15_108.jpg,XRCC1,activate,ERK1,No
34374490,34374490_page15_108.jpg,XRCC1,activate,ERK1,No
34374490,34374490_page15_108.jpg,PI3K,activate,DNA-PKcs,Yes
34374490,34374490_page15_108.jpg,GSK3B,activate,PI3K,Yes
34374490,34374490_page15_108.jpg,XRCC1,activate,RAD51,Yes
34506873,34506873_page51_161.jpg,SNAIL,activate,SNAIL,No
34506873,34506873_page51_161.jpg,SNAIL,activate,SNAIL,No
34506873,34506873_page51_161.jpg,IQGAP,activate,IQGAP,No.
34506873,34506873_page51_161.jpg,CDC42,activate,IQGAP,Yes
